Churchill Downs Incorporated (CHDN) ,CHDN,2580000000, 10/28/2015 , Sep 2015 , $0.59 , 3 , $0.4 ,-32.2%
Cimpress N.V (CMPR) ,CMPR,2560000000, 10/28/2015 , Sep 2015 , $0.22 , 3 , $0.47 ,113.64%
Cirrus Logic Inc. (CRUS) ,CRUS,1960000000, 10/28/2015 , Sep 2015 , $0.49 , 2 , $0.56 ,14.29%
Cleco Corporation (CNL) ,CNL,3210000000, 10/28/2015 , Sep 2015 , $1.03 , 2 , $0.92 ,-10.68%
Clifton Bancorp Inc. (CSBK) ,CSBK,376630000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.06 ,n/a
CNO Financial Group Inc. (CNO) ,CNO,3690000000, 10/28/2015 , Sep 2015 , $0.34 , 3 , $0.3 ,-11.76%
Cnova N.V. (CNV) ,CNV,1320000000, 10/28/2015 , Sep 2015 , $-0.03 , 2 , $-0.07 ,133.33%
Coca Cola Femsa S.A.B. de C.V. (KOF) ,KOF,15890000000, 10/28/2015 , Sep 2015 , $0.69 , 3 , $0.58 ,-15.94%
Commercial Metals Company (CMC) ,CMC,1660000000, 10/28/2015 , Aug 2015 , $0.43 , 5 , $0.25 ,-41.86%
CoStar Group Inc. (CSGP) ,CSGP,6600000000, 10/28/2015 , Sep 2015 , $0.25 , 4 , $0.31 ,24%
Cott Corporation (COT) ,COT,1150000000, 10/28/2015 , Sep 2015 , $0.1 , 5 , $0.09 ,-10%
Cullen/Frost Bankers Inc. (CFR) ,CFR,4270000000, 10/28/2015 , Sep 2015 , $1.12 , 9 , $1.17 ,4.46%
Curtiss-Wright Corporation (CW) ,CW,3180000000, 10/28/2015 , Sep 2015 , $1.01 , 6 , $0.8 ,-20.79%
Customers Bancorp Inc (CUBI) ,CUBI,738970000, 10/28/2015 , Sep 2015 , $0.5 , 4 , $0.5 ,0%
DENTSPLY International Inc. (XRAY) ,XRAY,8510000000, 10/28/2015 , Sep 2015 , $0.63 , 8 , $0.66 ,4.76%
DHI Group Inc. (DHX) ,DHX,476580000, 10/28/2015 , Sep 2015 , $0.1 , 3 , $0.12 ,20%
Diamond Hill Investment Group Inc. (DHIL) ,DHIL,681640000, 10/28/2015 , Sep 2015 , $n/a , 0 , $1.99 ,n/a
Diamond Resorts International Inc. (DRII) ,DRII,2080000000, 10/28/2015 , Sep 2015 , $0.46 , 3 , $0.34 ,-26.09%
Digimarc Corporation (DMRC) ,DMRC,192220000, 10/28/2015 , Sep 2015 , $-0.56 , 3 , $-0.54 ,-3.57%
Dorman Products Inc. (DORM) ,DORM,1660000000, 10/28/2015 , Sep 2015 , $0.74 , 6 , $0.73 ,-1.35%
DSP Group Inc. (DSPG) ,DSPG,223610000, 10/28/2015 , Sep 2015 , $0.03 , 1 , $0.01 ,-66.67%
Duke Realty Corporation (DRE) ,DRE,7150000000, 10/28/2015 , Sep 2015 , $0.29 , 11 , $0.29 ,0%
Dyax Corp. (DYAX) ,DYAX,4030000000, 10/28/2015 , Sep 2015 , $-0.07 , 5 , $-0.08 ,14.29%
Dynex Capital Inc. (DX) ,DX,354550000, 10/28/2015 , Sep 2015 , $0.21 , 2 , $0.24 ,14.29%
Eastern Company (The) (EML) ,EML,104730000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.41 ,n/a
Echo Global Logistics Inc. (ECHO) ,ECHO,735490000, 10/28/2015 , Sep 2015 , $0.27 , 2 , $0.24 ,-11.11%
Edgewater Technology Inc. (EDGW) ,EDGW,93300000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.08 ,n/a
Electro Scientific Industries Inc. (ESIO) ,ESIO,144350000, 10/28/2015 , Sep 2015 , $-0.21 , 1 , $-0.1 ,-52.38%
Ellie Mae Inc. (ELLI) ,ELLI,2160000000, 10/28/2015 , Sep 2015 , $0.13 , 4 , $0.24 ,84.62%
Empire State Realty Trust Inc. (ESRT) ,ESRT,4790000000, 10/28/2015 , Sep 2015 , $0.25 , 5 , $0.27 ,8%
Employers Holdings Inc (EIG) ,EIG,849120000, 10/28/2015 , Sep 2015 , $0.43 , 1 , $0.63 ,46.51%
Empresas Ica Soc Contrladora (ICA) ,ICA,237090000, 10/28/2015 , Sep 2015 , $0.13 , 1 , $-0.96 ,-838.46%
ENSCO plc (ESV) ,ESV,3920000000, 10/28/2015 , Sep 2015 , $0.74 , 12 , $0.89 ,20.27%
EP Energy Corporation (EPE) ,EPE,1370000000, 10/28/2015 , Sep 2015 , $0.19 , 9 , $0.26 ,36.84%
EPR Properties (EPR) ,EPR,3390000000, 10/28/2015 , Sep 2015 , $1.12 , 5 , $1.17 ,4.46%
Equinix Inc. (EQIX) ,EQIX,16900000000, 10/28/2015 , Sep 2015 , $3.57 , 4 , $3.55 ,-0.56%
Equity One Inc. (EQY) ,EQY,3440000000, 10/28/2015 , Sep 2015 , $0.33 , 10 , $0.33 ,0%
ESSA Bancorp Inc. (ESSA) ,ESSA,151450000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.24 ,n/a
EverBank Financial Corp. (EVER) ,EVER,2160000000, 10/28/2015 , Sep 2015 , $0.36 , 6 , $0.23 ,-36.11%
Extra Space Storage Inc (EXR) ,EXR,9730000000, 10/28/2015 , Sep 2015 , $0.78 , 9 , $0.81 ,3.85%
F5 Networks Inc. (FFIV) ,FFIV,7820000000, 10/28/2015 , Sep 2015 , $1.4 , 6 , $1.4 ,0%
FalconStor Software Inc. (FALC) ,FALC,82370000, 10/28/2015 , Sep 2015 , $n/a , 0 , $-0.06 ,n/a
Farmers & Merchants Bancorp Inc. (OH) (FMAO) ,FMAO,, 10/28/2015 , Sep 2015 , $0.57 , 1 , $0.57 ,0%
Federal-Mogul Holdings Corporation (FDML) ,FDML,1310000000, 10/28/2015 , Sep 2015 , $0.21 , 1 , $0.1 ,-52.38%
Ferrari N.V. (RACE) ,RACE,9530000000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.56 ,n/a
Fiat Chrysler Automobiles N.V. (FCAU) ,FCAU,24860000000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.22 ,n/a
First Bank (FRBA) ,FRBA,50080000, 10/28/2015 , Sep 2015 , $0.12 , 1 , $0.08 ,-33.33%
First Citizens BancShares Inc. (FCNCA) ,FCNCA,3080000000, 10/28/2015 , Sep 2015 , $n/a , 0 , $4.66 ,n/a
First Commonwealth Financial Corporation (FCF) ,FCF,817550000, 10/28/2015 , Sep 2015 , $0.16 , 4 , $0.14 ,-12.5%
First Financial Corporation Indiana (THFF) ,THFF,439830000, 10/28/2015 , Sep 2015 , $0.61 , 2 , $0.65 ,6.56%
First Financial Northwest Inc. (FFNW) ,FFNW,180940000, 10/28/2015 , Sep 2015 , $0.17 , 1 , $0.18 ,5.88%
First Industrial Realty Trust Inc. (FR) ,FR,2400000000, 10/28/2015 , Sep 2015 , $0.35 , 6 , $0.35 ,0%
First West Virginia Bancorp Inc. (FWV) ,FWV,32850000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.14 ,n/a
FirstService Corporation (FSV) ,FSV,1220000000, 10/28/2015 , Sep 2015 , $0.49 , 2 , $0.49 ,0%
FLIR Systems Inc. (FLIR) ,FLIR,3740000000, 10/28/2015 , Sep 2015 , $0.42 , 4 , $0.4 ,-4.76%
FMC Corporation (FMC) ,FMC,5440000000, 10/28/2015 , Sep 2015 , $0.38 , 8 , $0.42 ,10.53%
Fomento Economico Mexicano S.A.B. de C.V. (FMX) ,FMX,7090000000, 10/28/2015 , Sep 2015 , $0.83 , 2 , $0.58 ,-30.12%
FormFactor Inc. (FORM) ,FORM,479240000, 10/28/2015 , Sep 2015 , $-0.02 , 1 , $0.01 ,-150%
Forrester Research Inc. (FORR) ,FORR,578280000, 10/28/2015 , Sep 2015 , $0.11 , 2 , $0.25 ,127.27%
Fox Chase Bancorp Inc. (FXCB) ,FXCB,202520000, 10/28/2015 , Sep 2015 , $0.14 , 1 , $0.21 ,50%
FS Bancorp Inc. (FSBW) ,FSBW,82990000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.66 ,n/a
Garmin Ltd. (GRMN) ,GRMN,6750000000, 10/28/2015 , Sep 2015 , $0.52 , 9 , $0.51 ,-1.92%
Generac Holdlings Inc. (GNRC) ,GNRC,2190000000, 10/28/2015 , Sep 2015 , $0.81 , 5 , $0.92 ,13.58%
General Dynamics Corporation (GD) ,GD,46970000000, 10/28/2015 , Sep 2015 , $2.1 , 9 , $2.28 ,8.57%
Gibraltar Industries Inc. (ROCK) ,ROCK,785940000, 10/28/2015 , Sep 2015 , $0.36 , 3 , $0.5 ,38.89%
Gladstone Investment Corporation (GAIN) ,GAIN,226730000, 10/28/2015 , Sep 2015 , $0.19 , 2 , $0.2 ,5.26%
GlaxoSmithKline PLC (GSK) ,GSK,104120000000, 10/28/2015 , Sep 2015 , $0.6 , 3 , $0.71 ,18.33%
Golden Star Resources Ltd (GSS) ,GSS,57180000, 10/28/2015 , Sep 2015 , $-0.07 , 2 , $-0.04 ,-42.86%
GoPro Inc. (GPRO) ,GPRO,3440000000, 10/28/2015 , Sep 2015 , $0.22 , 4 , $0.14 ,-36.36%
Graham Corporation (GHM) ,GHM,171600000, 10/28/2015 , Sep 2015 , $0.15 , 2 , $0.2 ,33.33%
Grand Canyon Education Inc. (LOPE) ,LOPE,1960000000, 10/28/2015 , Sep 2015 , $0.65 , 5 , $0.7 ,7.69%
Green Bancorp Inc. (GNBC) ,GNBC,322090000, 10/28/2015 , Sep 2015 , $0.2 , 3 , $0.17 ,-15%
Hanesbrands Inc. (HBI) ,HBI,12510000000, 10/28/2015 , Sep 2015 , $0.45 , 9 , $0.5 ,11.11%
Haverty Furniture Companies Inc. (HVT) ,HVT,530860000, 10/28/2015 , Sep 2015 , $0.35 , 3 , $0.34 ,-2.86%
Hawkins Inc. (HWKN) ,HWKN,437080000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.57 ,n/a
Healthcare Trust of America Inc. (HTA) ,HTA,3340000000, 10/28/2015 , Sep 2015 , $0.39 , 5 , $0.39 ,0%
HealthSouth Corporation (HLS) ,HLS,3190000000, 10/28/2015 , Sep 2015 , $0.59 , 8 , $0.52 ,-11.86%
Hersha Hospitality Trust (HT) ,HT,1110000000, 10/28/2015 , Sep 2015 , $0.61 , 4 , $0.67 ,9.84%
Hershey Company (The) (HSY) ,HSY,19460000000, 10/28/2015 , Sep 2015 , $1.12 , 7 , $1.17 ,4.46%
Hess Corporation (HES) ,HES,16140000000, 10/28/2015 , Sep 2015 , $-1.13 , 8 , $-1.03 ,-8.85%
Highway Holdings Limited (HIHO) ,HIHO,19390000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.1 ,n/a
Hilton Worldwide Holdings Inc. (HLT) ,HLT,24680000000, 10/28/2015 , Sep 2015 , $0.23 , 9 , $0.23 ,0%
Horace Mann Educators Corporation (HMN) ,HMN,1410000000, 10/28/2015 , Sep 2015 , $0.6 , 2 , $0.5 ,-16.67%
Hornbeck Offshore Services (HOS) ,HOS,484120000, 10/28/2015 , Sep 2015 , $0.28 , 8 , $0.22 ,-21.43%
Hub Group Inc. (HUBG) ,HUBG,1460000000, 10/28/2015 , Sep 2015 , $0.54 , 9 , $0.55 ,1.85%
Huttig Building Products Inc. (HBP) ,HBP,87080000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.92 ,n/a
Hyster-Yale Materials Handling Inc. (HY) ,HY,1190000000, 10/28/2015 , Sep 2015 , $1.34 , 2 , $1.28 ,-4.48%
IDEXX Laboratories Inc. (IDXX) ,IDXX,6240000000, 10/28/2015 , Sep 2015 , $0.53 , 7 , $0.54 ,1.89%
Imax Corporation (IMAX) ,IMAX,2660000000, 10/28/2015 , Sep 2015 , $0.13 , 5 , $0.12 ,-7.69%
Insight Enterprises Inc. (NSIT) ,NSIT,942080000, 10/28/2015 , Sep 2015 , $0.46 , 2 , $0.59 ,28.26%
Insignia Systems Inc. (ISIG) ,ISIG,34230000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.05 ,n/a
Installed Building Products Inc. (IBP) ,IBP,694760000, 10/28/2015 , Sep 2015 , $0.34 , 4 , $0.3 ,-11.76%
Intercontinental Exchange Inc. (ICE) ,ICE,27700000000, 10/28/2015 , Sep 2015 , $2.91 , 9 , $2.91 ,0%
Interface Inc. (TILE) ,TILE,1290000000, 10/28/2015 , Sep 2015 , $0.31 , 5 , $0.31 ,0%
International Paper Company (IP) ,IP,17830000000, 10/28/2015 , Sep 2015 , $0.92 , 8 , $0.97 ,5.43%
Intersil Corporation (ISIL) ,ISIL,1790000000, 10/28/2015 , Sep 2015 , $0.09 , 5 , $0.11 ,22.22%
InvenSense Inc. (INVN) ,INVN,1100000000, 10/28/2015 , Sep 2015 , $0.06 , 4 , $0.09 ,50%
Jones Lang LaSalle Incorporated (JLL) ,JLL,7500000000, 10/28/2015 , Sep 2015 , $1.95 , 4 , $2.52 ,29.23%
KapStone Paper and Packaging Corporation (KS) ,KS,2089999000, 10/28/2015 , Sep 2015 , $0.48 , 5 , $0.49 ,2.08%
Kilroy Realty Corporation (KRC) ,KRC,6070000000, 10/28/2015 , Sep 2015 , $0.76 , 10 , $0.77 ,1.32%
Kirby Corporation (KEX) ,KEX,3580000000, 10/28/2015 , Sep 2015 , $1.03 , 7 , $1.04 ,0.97%
Kraton Performance Polymers Inc (KRA) ,KRA,639230000, 10/28/2015 , Sep 2015 , $0.68 , 2 , $0.48 ,-29.41%
La Quinta Holdings Inc. (LQ) ,LQ,1960000000, 10/28/2015 , Sep 2015 , $0.2 , 7 , $0.19 ,-5%
Lake Shore Bancorp Inc. (LSBK) ,LSBK,80340000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.21 ,n/a
Level 3 Communications Inc. (LVLT) ,LVLT,18130000000, 10/28/2015 , Sep 2015 , $0.46 , 9 , $0.48 ,4.35%
LifeLock Inc. (LOCK) ,LOCK,1340000000, 10/28/2015 , Sep 2015 , $0.18 , 1 , $0.23 ,27.78%
Lincoln National Corporation (LNC) ,LNC,13430000000, 10/28/2015 , Sep 2015 , $1.52 , 10 , $1.11 ,-26.97%
Littelfuse Inc. (LFUS) ,LFUS,2260000000, 10/28/2015 , Sep 2015 , $1.31 , 4 , $1.43 ,9.16%
Lloyds Banking Group Plc (LYG) ,LYG,81820000000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.14 ,n/a
Luby's Inc. (LUB) ,LUB,133270000, 10/28/2015 , Aug 2015 , $n/a , 0 , $-0.03 ,n/a
Mack-Cali Realty Corporation (CLI) ,CLI,1940000000, 10/28/2015 , Sep 2015 , $0.44 , 6 , $0.51 ,15.91%
Manitowoc Company Inc. (The) (MTW) ,MTW,2089999000, 10/28/2015 , Sep 2015 , $0.07 , 10 , $0.09 ,28.57%
Manning & Napier Inc. (MN) ,MN,110820000, 10/28/2015 , Sep 2015 , $0.23 , 5 , $0.21 ,-8.7%
ManTech International Corporation (MANT) ,MANT,1090000000, 10/28/2015 , Sep 2015 , $0.36 , 6 , $0.35 ,-2.78%
Marine Harvest ASA (MHG) ,MHG,6040000000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.06 ,n/a
Marine Products Corporation (MPX) ,MPX,269760000, 10/28/2015 , Sep 2015 , $0.07 , 2 , $0.08 ,14.29%
Marriott International (MAR) ,MAR,19740000000, 10/28/2015 , Sep 2015 , $0.74 , 10 , $0.78 ,5.41%
Martin Midstream Partners L.P. (MMLP) ,MMLP,1030000000, 10/28/2015 , Sep 2015 , $0.23 , 5 , $-0.02 ,-108.7%
Mastech Holdings Inc (MHH) ,MHH,35370000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.22 ,n/a
MDC Partners Inc. (MDCA) ,MDCA,1040000000, 10/28/2015 , Sep 2015 , $0.17 , 5 , $-0.15 ,-188.24%
Methanex Corporation (MEOH) ,MEOH,3590000000, 10/28/2015 , Sep 2015 , $0.28 , 3 , $0.54 ,92.86%
Mid Penn Bancorp (MPB) ,MPB,66440000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.43 ,n/a
Mid-America Apartment Communities Inc. (MAA) ,MAA,6420000000, 10/28/2015 , Sep 2015 , $1.33 , 12 , $1.38 ,3.76%
Moelis & Company (MC) ,MC,1520000000, 10/28/2015 , Sep 2015 , $0.4 , 3 , $0.49 ,22.5%
Mondelez International Inc. (MDLZ) ,MDLZ,73360000000, 10/28/2015 , Sep 2015 , $0.39 , 8 , $0.42 ,7.69%
Murphy Oil Corporation (MUR) ,MUR,4910000000, 10/28/2015 , Sep 2015 , $-0.95 , 7 , $-0.72 ,-24.21%
National Oilwell Varco Inc. (NOV) ,NOV,14450000000, 10/28/2015 , Sep 2015 , $0.56 , 16 , $0.77 ,37.5%
NCI Inc. (NCIT) ,NCIT,202640000, 10/28/2015 , Sep 2015 , $0.2 , 7 , $0.23 ,15%
NEW GOLD INC. (NGD) ,NGD,1250000000, 10/28/2015 , Sep 2015 , $0 , 9 , $-0.02 ,-∞%
Newmont Mining Corporation (NEM) ,NEM,10300000000, 10/28/2015 , Sep 2015 , $0.19 , 9 , $0.23 ,21.05%
NextEra Energy Partners LP (NEP) ,NEP,559150000, 10/28/2015 , Sep 2015 , $0.26 , 6 , $0.05 ,-80.77%
NextEra Energy Inc. (NEE) ,NEE,46410000000, 10/28/2015 , Sep 2015 , $1.64 , 7 , $1.6 ,-2.44%
Noble Corporation (NE) ,NE,3260000000, 10/28/2015 , Sep 2015 , $0.54 , 11 , $0.72 ,33.33%
Nomura Holdings Inc ADR (NMR) ,NMR,22630000000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.1 ,n/a
Norfolk Souther Corporation (NSC) ,NSC,23890000000, 10/28/2015 , Sep 2015 , $1.41 , 12 , $1.57 ,11.35%
Northfield Bancorp Inc. (NFBK) ,NFBK,701330000, 10/28/2015 , Sep 2015 , $0.12 , 2 , $0.11 ,-8.33%
Northrop Grumman Corporation (NOC) ,NOC,34240000000, 10/28/2015 , Sep 2015 , $2.21 , 9 , $2.41 ,9.05%
Novadaq Technologies Inc (NVDQ) ,NVDQ,733400000, 10/28/2015 , Sep 2015 , $-0.2 , 8 , $-0.18 ,-10%
NTELOS Holdings Corp. (NTLS) ,NTLS,204520000, 10/28/2015 , Sep 2015 , $-0.14 , 2 , $-0.2 ,42.86%
NutriSystem Inc (NTRI) ,NTRI,672050000, 10/28/2015 , Sep 2015 , $0.23 , 5 , $0.25 ,8.7%
NXP Semiconductors N.V. (NXPI) ,NXPI,18200000000, 10/28/2015 , Sep 2015 , $1.35 , 5 , $1.43 ,5.93%
Occidental Petroleum Corporation (OXY) ,OXY,56940000000, 10/28/2015 , Sep 2015 , $-0.02 , 10 , $0.03 ,-250%
Oceaneering International Inc. (OII) ,OII,4110000000, 10/28/2015 , Sep 2015 , $0.69 , 9 , $0.7 ,1.45%
Ocwen Financial Corporation (OCN) ,OCN,876410000, 10/28/2015 , Sep 2015 , $-0.31 , 2 , $-0.53 ,70.97%
On Assignment Inc. (ASGN) ,ASGN,2370000000, 10/28/2015 , Sep 2015 , $0.76 , 8 , $0.5 ,-34.21%
ONE Gas Inc. (OGS) ,OGS,2570000000, 10/28/2015 , Sep 2015 , $0.13 , 4 , $0.14 ,7.69%
Oneida Financial Corp. (ONFC) ,ONFC,151680000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.12 ,n/a
Open Text Corporation (OTEX) ,OTEX,5630000000, 10/28/2015 , Sep 2015 , $0.77 , 1 , $0.81 ,5.19%
O'Reilly Automotive Inc. (ORLY) ,ORLY,27460000000, 10/28/2015 , Sep 2015 , $2.36 , 13 , $2.64 ,11.86%
Orion Engineered Carbons S.A (OEC) ,OEC,778830000, 10/28/2015 , Sep 2015 , $0.35 , 4 , $0.35 ,0%
Pacific Gas & Electric Co. (PCG) ,PCG,26190000000, 10/28/2015 , Sep 2015 , $0.92 , 6 , $0.84 ,-8.7%
PAREXEL International Corporation (PRXL) ,PRXL,3490000000, 10/28/2015 , Sep 2015 , $0.64 , 11 , $0.7 ,9.37%
PayPal Holdings Inc. (PYPL) ,PYPL,43990000000, 10/28/2015 , Sep 2015 , $0.24 , 8 , $0.26 ,8.33%
Peapack-Gladstone Financial Corporation (PGC) ,PGC,352510000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.35 ,n/a
Peoples Financial Corporation (PFBX) ,PFBX,46470000, 10/28/2015 , Sep 2015 , $n/a , 0 , $-0.5 ,n/a
