MetLife Inc. (MET) ,MET,56270000000, 10/29/2014 , Sep 2014 , $1.38 , 15 , $1.6 ,15.94%
Mid-America Apartment Communities Inc. (MAA) ,MAA,6420000000, 10/29/2014 , Sep 2014 , $1.22 , 7 , $1.28 ,4.92%
MobileIron Inc. (MOBL) ,MOBL,304120000, 10/29/2014 , Sep 2014 , $-0.26 , 2 , $-0.21 ,-19.23%
Moelis & Company (MC) ,MC,1520000000, 10/29/2014 , Sep 2014 , $0.4 , 4 , $0.42 ,5%
Murphy Oil Corporation (MUR) ,MUR,4910000000, 10/29/2014 , Sep 2014 , $1.01 , 7 , $1.15 ,13.86%
NACCO Industries Inc. (NC) ,NC,311680000, 10/29/2014 , Sep 2014 , $n/a , 0 , $1.02 ,n/a
NCI Inc. (NCIT) ,NCIT,202640000, 10/29/2014 , Sep 2014 , $0.14 , 1 , $0.17 ,21.43%
NewMarket Corporation (NEU) ,NEU,4720000000, 10/29/2014 , Sep 2014 , $4.85 , 4 , $4.52 ,-6.8%
Newport Corporation (NEWP) ,NEWP,598060000, 10/29/2014 , Sep 2014 , $0.22 , 2 , $0.28 ,27.27%
Noble Corporation (NE) ,NE,3260000000, 10/29/2014 , Sep 2014 , $0.54 , 12 , $0.57 ,5.56%
Norwegian Cruise Line Holdings Ltd. (NCLH) ,NCLH,14580000000, 10/29/2014 , Sep 2014 , $1.07 , 6 , $1.07 ,0%
Nova Measuring Instruments Ltd. (NVMI) ,NVMI,281820000, 10/29/2014 , Sep 2014 , $0.09 , 1 , $0.12 ,33.33%
Oceaneering International Inc. (OII) ,OII,4110000000, 10/29/2014 , Sep 2014 , $1.13 , 9 , $1.16 ,2.65%
On Assignment Inc. (ASGN) ,ASGN,2370000000, 10/29/2014 , Sep 2014 , $0.51 , 4 , $0.57 ,11.76%
OneBeacon Insurance Group Ltd. (OB) ,OB,1370000000, 10/29/2014 , Sep 2014 , $0.3 , 2 , $0.17 ,-43.33%
Orchids Paper Products Company (TIS) ,TIS,300990000, 10/29/2014 , Sep 2014 , $0.45 , 2 , $0.47 ,4.44%
Pacific Ethanol Inc. (PEIX) ,PEIX,255550000, 10/29/2014 , Sep 2014 , $0.17 , 1 , $0.33 ,94.12%
PAREXEL International Corporation (PRXL) ,PRXL,3490000000, 10/29/2014 , Sep 2014 , $0.58 , 11 , $0.65 ,12.07%
Penn Virginia Corporation (PVA) ,PVA,44360000, 10/29/2014 , Sep 2014 , $-0.07 , 4 , $-0.1 ,42.86%
Penske Automotive Group Inc. (PAG) ,PAG,4400000000, 10/29/2014 , Sep 2014 , $0.85 , 6 , $0.85 ,0%
Petrobras Argentina S.A. (PZE) ,PZE,1270000000, 10/29/2014 , Sep 2014 , $0.16 , 1 , $0.27 ,68.75%
PetroChina Company Limited (PTR) ,PTR,143910000000, 10/29/2014 , Sep 2014 , $3.09 , 1 , $2.52 ,-18.45%
PGT Inc. (PGTI) ,PGTI,585930000, 10/29/2014 , Sep 2014 , $0.13 , 5 , $0.12 ,-7.69%
Phillips 66 (PSX) ,PSX,47880000000, 10/29/2014 , Sep 2014 , $1.69 , 9 , $2.02 ,19.53%
Phillips 66 Partners LP (PSXP) ,PSXP,4970000000, 10/29/2014 , Sep 2014 , $0.39 , 4 , $0.37 ,-5.13%
Piedmont Office Realty Trust Inc. (PDM) ,PDM,2930000000, 10/29/2014 , Sep 2014 , $0.38 , 7 , $0.38 ,0%
Pilgrim's Pride Corporation (PPC) ,PPC,4930000000, 10/29/2014 , Sep 2014 , $0.85 , 2 , $0.99 ,16.47%
Praxair Inc. (PX) ,PX,31640000000, 10/29/2014 , Sep 2014 , $1.63 , 15 , $1.62 ,-0.61%
Prosperity Bancshares Inc. (PB) ,PB,3600000000, 10/29/2014 , Sep 2014 , $1.07 , 11 , $1.1 ,2.8%
Provident Financial Holdings Inc. (PROV) ,PROV,145910000, 10/29/2014 , Sep 2014 , $0.23 , 3 , $0.25 ,8.7%
Provident Financial Services Inc (PFS) ,PFS,1330000000, 10/29/2014 , Sep 2014 , $0.32 , 5 , $0.34 ,6.25%
Qiagen N.V. (QGEN) ,QGEN,5630000000, 10/29/2014 , Sep 2014 , $0.27 , 10 , $0.27 ,0%
Quantum Corporation (QTM) ,QTM,219940000, 10/29/2014 , Sep 2014 , $-0.01 , 1 , $0.01 ,-200%
Questar Corporation (STR) ,STR,3630000000, 10/29/2014 , Sep 2014 , $0.18 , 5 , $0.22 ,22.22%
QuickLogic Corporation (QUIK) ,QUIK,78090000, 10/29/2014 , Sep 2014 , $-0.09 , 2 , $-0.07 ,-22.22%
Qumu Corporation (QUMU) ,QUMU,24150000, 10/29/2014 , Sep 2014 , $-0.81 , 1 , $0.99 ,-222.22%
Radcom Ltd. (RDCM) ,RDCM,96190000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.09 ,n/a
Ralph Lauren Corporation (RL) ,RL,9490000000, 10/29/2014 , Sep 2014 , $2.05 , 10 , $2.25 ,9.76%
Range Resources Corporation (RRC) ,RRC,5160000000, 10/29/2014 , Sep 2014 , $0.35 , 1 , $0.32 ,-8.57%
Raymond James Financial Inc. (RJF) ,RJF,7940000000, 10/29/2014 , Sep 2014 , $0.87 , 2 , $0.94 ,8.05%
Rayonier Advanced Materials Inc. (RYAM) ,RYAM,395390000, 10/29/2014 , Sep 2014 , $0.58 , 2 , $0.53 ,-8.62%
Realty Income Corporation (O) ,O,12350000000, 10/29/2014 , Sep 2014 , $0.65 , 10 , $0.64 ,-1.54%
Reis Inc (REIS) ,REIS,273310000, 10/29/2014 , Sep 2014 , $0.08 , 1 , $0.1 ,25%
Remy International Inc. (REMY) ,REMY,937840000, 10/29/2014 , Sep 2014 , $0.26 , 1 , $0.2 ,-23.08%
Retail Opportunity Investments Corp. (ROIC) ,ROIC,1800000000, 10/29/2014 , Sep 2014 , $0.21 , 5 , $0.22 ,4.76%
Revlon Inc. (REV) ,REV,1650000000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.27 ,n/a
Ringcentral Inc. (RNG) ,RNG,1300000000, 10/29/2014 , Sep 2014 , $-0.19 , 1 , $-0.18 ,-5.26%
Roadrunner Transportation Systems Inc (RRTS) ,RRTS,407140000, 10/29/2014 , Sep 2014 , $0.38 , 8 , $0.4 ,5.26%
Rollins Inc. (ROL) ,ROL,5860000000, 10/29/2014 , Sep 2014 , $0.28 , 2 , $0.28 ,0%
Rosetta Stone (RST) ,RST,143050000, 10/29/2014 , Sep 2014 , $-0.42 , 3 , $-0.76 ,80.95%
Royal Gold Inc. (RGLD) ,RGLD,3120000000, 10/29/2014 , Sep 2014 , $0.28 , 7 , $0.31 ,10.71%
RPC Inc. (RES) ,RES,2390000000, 10/29/2014 , Sep 2014 , $0.33 , 8 , $0.3 ,-9.09%
Scorpio Bulkers Inc. (SALT) ,SALT,469430000, 10/29/2014 , Sep 2014 , $-0.13 , 4 , $-0.14 ,7.69%
Sealed Air Corporation (SEE) ,SEE,10110000000, 10/29/2014 , Sep 2014 , $0.46 , 7 , $0.52 ,13.04%
Selective Insurance Group Inc. (SIGI) ,SIGI,2080000000, 10/29/2014 , Sep 2014 , $0.51 , 3 , $0.76 ,49.02%
Service Corporation International (SCI) ,SCI,5660000000, 10/29/2014 , Sep 2014 , $0.23 , 3 , $0.23 ,0%
Sharps Compliance Corp (SMED) ,SMED,116480000, 10/29/2014 , Sep 2014 , $0.01 , 2 , $0 ,-100%
Shutterfly Inc. (SFLY) ,SFLY,1510000000, 10/29/2014 , Sep 2014 , $-1.17 , 7 , $-1.12 ,-4.27%
Silicon Graphics International Corp (SGI) ,SGI,154830000, 10/29/2014 , Sep 2014 , $-0.23 , 1 , $-0.25 ,8.7%
Silicon Motion Technology Corporation (SIMO) ,SIMO,1080000000, 10/29/2014 , Sep 2014 , $0.39 , 3 , $0.42 ,7.69%
SJW Corporation (SJW) ,SJW,646140000, 10/29/2014 , Sep 2014 , $n/a , 0 , $1.88 ,n/a
SkyWest Inc. (SKYW) ,SKYW,963480000, 10/29/2014 , Sep 2014 , $0.43 , 2 , $0.5 ,16.28%
Smith & Nephew SNATS Inc. (SNN) ,SNN,16219999000, 10/29/2014 , Sep 2014 , $0.39 , 2 , $0.98 ,151.28%
Smith Micro Software Inc. (SMSI) ,SMSI,30630000, 10/29/2014 , Sep 2014 , $-0.05 , 1 , $-0.02 ,-60%
SodaStream International Ltd. (SODA) ,SODA,314860000, 10/29/2014 , Sep 2014 , $0.51 , 9 , $0.45 ,-11.76%
Southern Company (The) (SO) ,SO,40970000000, 10/29/2014 , Sep 2014 , $1.07 , 8 , $1.09 ,1.87%
Sovran Self Storage Inc. (SSS) ,SSS,3580000000, 10/29/2014 , Sep 2014 , $1.13 , 8 , $1.17 ,3.54%
Speedway Motorsports Inc. (TRK) ,TRK,762600000, 10/29/2014 , Sep 2014 , $0.24 , 1 , $0.28 ,16.67%
Spok Holdings Inc. (SPOK) ,SPOK,387810000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.21 ,n/a
SPX Corporation (SPXC) ,SPXC,126780000, 10/29/2014 , Sep 2014 , $1.39 , 12 , $1.62 ,16.55%
SS&C Technologies Holdings Inc. (SSNC) ,SSNC,7170000000, 10/29/2014 , Sep 2014 , $0.57 , 3 , $0.6 ,5.26%
Statoil ASA (STO) ,STO,51530000000, 10/29/2014 , Sep 2014 , $0.44 , 2 , $0.44 ,0%
Steiner Leisure Limited (STNR) ,STNR,812950000, 10/29/2014 , Sep 2014 , $0.86 , 4 , $0.87 ,1.16%
STMicroelectronics N.V. (STM) ,STM,6050000000, 10/29/2014 , Sep 2014 , $0.05 , 3 , $0.13 ,160%
Sturm Ruger & Company Inc. (RGR) ,RGR,1060000000, 10/29/2014 , Sep 2014 , $1.13 , 2 , $0.34 ,-69.91%
Summit Financial Group Inc. (SMMF) ,SMMF,126000000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.35 ,n/a
Suncor Energy Inc. (SU) ,SU,42980000000, 10/29/2014 , Sep 2014 , $0.79 , 7 , $0.79 ,0%
SunPower Corporation (SPWR) ,SPWR,3670000000, 10/29/2014 , Sep 2014 , $0.23 , 8 , $0.25 ,8.7%
Superior Energy Services Inc. (SPN) ,SPN,2130000000, 10/29/2014 , Sep 2014 , $0.55 , 12 , $0.55 ,0%
support.com Inc. (SPRT) ,SPRT,63310000, 10/29/2014 , Sep 2014 , $0 , 1 , $0.01 ,∞%
Sussex Bancorp (SBBX) ,SBBX,60840000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.13 ,n/a
Take-Two Interactive Software Inc. (TTWO) ,TTWO,2840000000, 10/29/2014 , Sep 2014 , $-0.75 , 1 , $-0.56 ,-25.33%
Taseko Mines Limited (TGB) ,TGB,109660000, 10/29/2014 , Sep 2014 , $0.01 , 3 , $-0.06 ,-700%
TE Connectivity Ltd. (TEL) ,TEL,25930000000, 10/29/2014 , Sep 2014 , $1 , 7 , $1.02 ,2%
Teck Resources Ltd (TCK) ,TCK,3330000000, 10/29/2014 , Sep 2014 , $0.27 , 8 , $0.24 ,-11.11%
Teleflex Incorporated (TFX) ,TFX,5530000000, 10/29/2014 , Sep 2014 , $1.37 , 7 , $1.57 ,14.6%
Terex Corporation (TEX) ,TEX,2180000000, 10/29/2014 , Sep 2014 , $0.61 , 15 , $0.59 ,-3.28%
TFS Financial Corporation (TFSL) ,TFSL,5140000000, 10/29/2014 , Sep 2014 , $0.06 , 2 , $0.05 ,-16.67%
The Carlyle Group L.P. (CG) ,CG,6040000000, 10/29/2014 , Sep 2014 , $0.46 , 3 , $0.55 ,19.57%
The Dixie Group Inc. (DXYN) ,DXYN,104980000, 10/29/2014 , Sep 2014 , $0.14 , 1 , $0.08 ,-42.86%
The Goodyear Tire & Rubber Company (GT) ,GT,8830000000, 10/29/2014 , Sep 2014 , $0.71 , 8 , $0.87 ,22.54%
The Hanover Insurance Group Inc. (THG) ,THG,3720000000, 10/29/2014 , Sep 2014 , $0.91 , 3 , $1.06 ,16.48%
TotalFinaElf S.A. (TOT) ,TOT,116480000000, 10/29/2014 , Sep 2014 , $1.4 , 2 , $1.56 ,11.43%
TriCo Bancshares (TCBK) ,TCBK,599680000, 10/29/2014 , Sep 2014 , $0.35 , 3 , $0.5 ,42.86%
Triumph Group Inc. (TGI) ,TGI,2300000000, 10/29/2014 , Sep 2014 , $1.41 , 11 , $1.42 ,0.71%
TTM Technologies Inc. (TTMI) ,TTMI,723610000, 10/29/2014 , Sep 2014 , $0.1 , 1 , $0.11 ,10%
U.S. Silica Holdings Inc. (SLCA) ,SLCA,964120000, 10/29/2014 , Sep 2014 , $0.68 , 9 , $0.78 ,14.71%
United Bankshares Inc. (UBSI) ,UBSI,2750000000, 10/29/2014 , Sep 2014 , $0.5 , 5 , $0.48 ,-4%
United Insurance Holdings Corp. (UIHC) ,UIHC,355660000, 10/29/2014 , Sep 2014 , $0.37 , 4 , $0.41 ,10.81%
United Microelectronics Corporation (UMC) ,UMC,4670000000, 10/29/2014 , Sep 2014 , $0.05 , 1 , $0.04 ,-20%
United Security Bancshares Inc. (USBI) ,USBI,48470000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.13 ,n/a
United States Lime & Minerals Inc. (USLM) ,USLM,273550000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.97 ,n/a
Universal American Corp. (UAM) ,UAM,627070000, 10/29/2014 , Sep 2014 , $0.05 , 4 , $0.01 ,-80%
Universal Stainless & Alloy Products Inc. (USAP) ,USAP,61800000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.2 ,n/a
Unum Group (UNM) ,UNM,8440000000, 10/29/2014 , Sep 2014 , $0.9 , 13 , $0.87 ,-3.33%
Validus Holdings Ltd. (VR) ,VR,3670000000, 10/29/2014 , Sep 2014 , $1.11 , 7 , $0.94 ,-15.32%
Valley National Bancorp (VLY) ,VLY,2440000000, 10/29/2014 , Sep 2014 , $0.15 , 6 , $0.14 ,-6.67%
Vector Group Ltd. (VGR) ,VGR,2970000000, 10/29/2014 , Sep 2014 , $0.13 , 1 , $0.2 ,53.85%
Veeco Instruments Inc. (VECO) ,VECO,737800000, 10/29/2014 , Sep 2014 , $-0.24 , 3 , $-0.13 ,-45.83%
Viavi Solutions Inc. (VIAV) ,VIAV,1400000000, 10/29/2014 , Sep 2014 , $0.04 , 3 , $0.07 ,75%
Visa Inc. (V) ,V,170440000000, 10/29/2014 , Sep 2014 , $2.11 , 18 , $2.18 ,3.32%
Waste Management Inc. (WM) ,WM,24000000000, 10/29/2014 , Sep 2014 , $0.68 , 8 , $0.72 ,5.88%
WEC Energy Group Inc. (WEC) ,WEC,16280000000, 10/29/2014 , Sep 2014 , $0.51 , 6 , $0.57 ,11.76%
Weight Watchers International Inc (WTW) ,WTW,879900000, 10/29/2014 , Sep 2014 , $0.49 , 5 , $0.68 ,38.78%
Westell Technologies Inc. (WSTL) ,WSTL,82220000, 10/29/2014 , Sep 2014 , $n/a , 0 , $-0.04 ,n/a
Westfield Financial Inc. (WFD) ,WFD,144270000, 10/29/2014 , Sep 2014 , $0.08 , 3 , $0.08 ,0%
WEX Inc. (WEX) ,WEX,3480000000, 10/29/2014 , Sep 2014 , $1.3 , 4 , $1.48 ,13.85%
White Mountains Insurance Group Ltd. (WTM) ,WTM,4710000000, 10/29/2014 , Sep 2014 , $7 , 1 , $7.35 ,5%
Whiting Petroleum Corporation (WLL) ,WLL,3520000000, 10/29/2014 , Sep 2014 , $1.25 , 19 , $1.24 ,-0.8%
Wi-Lan Inc (WILN) ,WILN,224670000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0 ,n/a
Williams Companies Inc. (The) (WMB) ,WMB,29570000000, 10/29/2014 , Sep 2014 , $0.22 , 7 , $0.15 ,-31.82%
Yamana Gold Inc. (AUY) ,AUY,2069999000, 10/29/2014 , Sep 2014 , $0.05 , 9 , $-0.01 ,-120%
A V Homes Inc. (AVHI) ,AVHI,295780000, 10/30/2014 , Sep 2014 , $0.06 , 1 , $0.03 ,-50%
A10 Networks Inc. (ATEN) ,ATEN,448180000, 10/30/2014 , Sep 2014 , $-0.16 , 1 , $-0.21 ,31.25%
ABIOMED Inc. (ABMD) ,ABMD,3100000000, 10/30/2014 , Sep 2014 , $0.02 , 6 , $0.09 ,350%
ACI Worldwide Inc. (ACIW) ,ACIW,2820000000, 10/30/2014 , Sep 2014 , $0.13 , 4 , $0.18 ,38.46%
ACNB Corporation (ACNB) ,ACNB,130490000, 10/30/2014 , Sep 2014 , $n/a , 0 , $0.44 ,n/a
Acorda Therapeutics Inc. (ACOR) ,ACOR,1540000000, 10/30/2014 , Sep 2014 , $0.04 , 2 , $0.34 ,750%
Addus HomeCare Corporation (ADUS) ,ADUS,277490000, 10/30/2014 , Sep 2014 , $0.27 , 2 , $0.29 ,7.41%
Advanced Semiconductor Engineering Inc. (ASX) ,ASX,8910000000, 10/30/2014 , Sep 2014 , $n/a , 0 , $0.14 ,n/a
Aegerion Pharmaceuticals Inc. (AEGR) ,AEGR,420150000, 10/30/2014 , Sep 2014 , $-0.18 , 6 , $-0.12 ,-33.33%
Affymetrix Inc. (AFFX) ,AFFX,735700000, 10/30/2014 , Sep 2014 , $0.04 , 4 , $0.08 ,100%
Air Products and Chemicals Inc. (APD) ,APD,29880000000, 10/30/2014 , Sep 2014 , $1.62 , 14 , $1.66 ,2.47%
Alcatel Lucent (ALU) ,ALU,11260000000, 10/30/2014 , Sep 2014 , $-0.02 , 3 , $-0.01 ,-50%
Allegion plc (ALLE) ,ALLE,6250000000, 10/30/2014 , Sep 2014 , $0.64 , 1 , $0.68 ,6.25%
AllianzGI Convertible & Income Fund (NCV) ,NCV,486630000, 10/30/2014 , Aug 2014 , $n/a , 0 , $0.33 ,n/a
Alliqua BioMedical Inc. (ALQA) ,ALQA,84940000, 10/30/2014 , Sep 2014 , $n/a , 0 , $-0.33 ,n/a
Alon USA Energy Inc. (ALJ) ,ALJ,1190000000, 10/30/2014 , Sep 2014 , $0.59 , 5 , $0.59 ,0%
Alphatec Holdings Inc. (ATEC) ,ATEC,35040000, 10/30/2014 , Sep 2014 , $0.01 , 1 , $-0.02 ,-300%
Altria Group (MO) ,MO,118560000000, 10/30/2014 , Sep 2014 , $0.68 , 6 , $0.69 ,1.47%
AMAG Pharmaceuticals Inc. (AMAG) ,AMAG,1380000000, 10/30/2014 , Sep 2014 , $-0.08 , 5 , $0.06 ,-175%
American Tower Corporation (REIT) (AMT) ,AMT,43270000000, 10/30/2014 , Sep 2014 , $0.56 , 10 , $0.5 ,-10.71%
American Vanguard Corporation (AVD) ,AVD,391590000, 10/30/2014 , Sep 2014 , $0.06 , 2 , $0.03 ,-50%
AmerisourceBergen Corporation (Holding Co) (ABC) ,ABC,20870000000, 10/30/2014 , Sep 2014 , $1.05 , 10 , $1.1 ,4.76%
AMN Healthcare Services Inc (AHS) ,AHS,1350000000, 10/30/2014 , Sep 2014 , $0.17 , 4 , $0.18 ,5.88%
Apartment Investment and Management Company (AIV) ,AIV,6120000000, 10/30/2014 , Sep 2014 , $0.51 , 8 , $0.51 ,0%
Apollo Global Management LLC (APO) ,APO,7220000000, 10/30/2014 , Sep 2014 , $0.34 , 7 , $0.12 ,-64.71%
AptarGroup Inc. (ATR) ,ATR,4620000000, 10/30/2014 , Sep 2014 , $0.73 , 7 , $0.74 ,1.37%
Argo Group International Holdings Ltd. (AGII) ,AGII,1750000000, 10/30/2014 , Sep 2014 , $0.86 , 5 , $0.89 ,3.49%
Ashford Hospitality Prime Inc. (AHP) ,AHP,418530000, 10/30/2014 , Sep 2014 , $0.39 , 6 , $0.42 ,7.69%
Ashford Hospitality Trust Inc (AHT) ,AHT,656890000, 10/30/2014 , Sep 2014 , $0.2 , 3 , $0.25 ,25%
AtriCure Inc. (ATRC) ,ATRC,528650000, 10/30/2014 , Sep 2014 , $-0.17 , 3 , $-0.23 ,35.29%
Attunity Ltd. (ATTU) ,ATTU,203550000, 10/30/2014 , Sep 2014 , $0 , 1 , $0.04 ,∞%
AudioCodes Ltd. (AUDC) ,AUDC,142060000, 10/30/2014 , Sep 2014 , $0.03 , 2 , $0.03 ,0%
Avon Products Inc. (AVP) ,AVP,1750000000, 10/30/2014 , Sep 2014 , $0.16 , 8 , $0.23 ,43.75%
AXT Inc (AXTI) ,AXTI,71790000, 10/30/2014 , Sep 2014 , $0 , 3 , $0.02 ,∞%
Ball Corporation (BLL) ,BLL,9460000000, 10/30/2014 , Sep 2014 , $1.05 , 9 , $1.1 ,4.76%
Banc of California Inc. (BANC) ,BANC,488570000, 10/30/2014 , Sep 2014 , $0.25 , 6 , $0.31 ,24%
Banco Bradesco Sa (BBDO) ,BBDO,30690000000, 10/30/2014 , Sep 2014 , $n/a , 0 , $0.38 ,n/a
Banco Bradesco Sa (BBD) ,BBD,27370000000, 10/30/2014 , Sep 2014 , $0.39 , 3 , $0.38 ,-2.56%
Bar Harbor Bankshares Inc. (BHB) ,BHB,211720000, 10/30/2014 , Sep 2014 , $n/a , 0 , $0.65 ,n/a
Barclays PLC (BCS) ,BCS,59710000000, 10/30/2014 , Sep 2014 , $n/a , 0 , $0.35 ,n/a
Baylake Corp (BYLK) ,BYLK,132070000, 10/30/2014 , Sep 2014 , $0.24 , 1 , $0.26 ,8.33%
Baytex Energy Corp (BTE) ,BTE,847760000, 10/30/2014 , Sep 2014 , $0.79 , 2 , $0.77 ,-2.53%
BGC Partners Inc. (BGCP) ,BGCP,2170000000, 10/30/2014 , Sep 2014 , $0.16 , 2 , $0.17 ,6.25%
BioTelemetry Inc. (BEAT) ,BEAT,353080000, 10/30/2014 , Sep 2014 , $0.01 , 4 , $0.06 ,500%
Blue Nile Inc. (NILE) ,NILE,392490000, 10/30/2014 , Sep 2014 , $0.14 , 7 , $0.14 ,0%
BorgWarner Inc. (BWA) ,BWA,9600000000, 10/30/2014 , Sep 2014 , $0.79 , 11 , $0.79 ,0%
Boston Beer Company Inc. (The) (SAM) ,SAM,2840000000, 10/30/2014 , Sep 2014 , $2.35 , 1 , $2.79 ,18.72%
Bottomline Technologies Inc. (EPAY) ,EPAY,1140000000, 10/30/2014 , Sep 2014 , $0.16 , 4 , $0.2 ,25%
Boyd Gaming Corporation (BYD) ,BYD,2220000000, 10/30/2014 , Sep 2014 , $0 , 10 , $0 ,�%
BRF S.A. (BRFS) ,BRFS,12990000000, 10/30/2014 , Sep 2014 , $0.26 , 2 , $0.32 ,23.08%
Brightcove Inc. (BCOV) ,BCOV,202010000, 10/30/2014 , Sep 2014 , $-0.14 , 3 , $-0.08 ,-42.86%
Brink's Company (The) (BCO) ,BCO,1510000000, 10/30/2014 , Sep 2014 , $n/a , 0 , $0.22 ,n/a
Broadwind Energy Inc. (BWEN) ,BWEN,31540000, 10/30/2014 , Sep 2014 , $0.09 , 1 , $-0.18 ,-300%
BT Group plc (BT) ,BT,60010000000, 10/30/2014 , Sep 2014 , $1.19 , 1 , $1.12 ,-5.88%
Bunge Limited (BG) ,BG,9900000000, 10/30/2014 , Sep 2014 , $1.88 , 6 , $1.31 ,-30.32%
CalAtlantic Group Inc. (CAA) ,CAA,2100000000, 10/30/2014 , Sep 2014 , $0.15 , 7 , $0.14 ,-6.67%
Cambrex Corporation (CBM) ,CBM,1440000000, 10/30/2014 , Sep 2014 , $0.29 , 1 , $0.26 ,-10.34%
Camden Property Trust (CPT) ,CPT,6410000000, 10/30/2014 , Sep 2014 , $1.07 , 9 , $1.07 ,0%
Carbo Ceramics Inc. (CRR) ,CRR,407970000, 10/30/2014 , Sep 2014 , $0.77 , 8 , $0.83 ,7.79%
Carbonite Inc. (CARB) ,CARB,277780000, 10/30/2014 , Sep 2014 , $-0.06 , 1 , $-0.01 ,-83.33%
Cardinal Health Inc. (CAH) ,CAH,26910000000, 10/30/2014 , Sep 2014 , $0.97 , 11 , $1 ,3.09%
CareTrust REIT Inc. (CTRE) ,CTRE,360110000, 10/30/2014 , Sep 2014 , $0.3 , 1 , $0.33 ,10%
Carolina Bank Holdings Inc. (CLBH) ,CLBH,73390000, 10/30/2014 , Sep 2014 , $n/a , 0 , $0.22 ,n/a
Castlight Health inc. (CSLT) ,CSLT,477240000, 10/30/2014 , Sep 2014 , $-0.24 , 2 , $-0.23 ,-4.17%
Cavco Industries Inc. (CVCO) ,CVCO,874940000, 10/30/2014 , Sep 2014 , $n/a , 0 , $0.61 ,n/a
Cedar Realty Trust Inc. (CDR) ,CDR,594190000, 10/30/2014 , Sep 2014 , $0.14 , 3 , $0.14 ,0%
Central European Media Enterprises Ltd. (CETV) ,CETV,293330000, 10/30/2014 , Sep 2014 , $n/a , 0 , $-0.38 ,n/a
Ceragon Networks Ltd. (CRNT) ,CRNT,135030000, 10/30/2014 , Sep 2014 , $-0.14 , 1 , $-0.06 ,-57.14%
CEVA Inc. (CEVA) ,CEVA,480110000, 10/30/2014 , Sep 2014 , $0.05 , 3 , $0.07 ,40%
Chambers Street Properties (CSG) ,CSG,1680000000, 10/30/2014 , Sep 2014 , $0.17 , 4 , $0.18 ,5.88%
Chart Industries Inc. (GTLS) ,GTLS,525060000, 10/30/2014 , Sep 2014 , $0.86 , 9 , $0.77 ,-10.47%
Chemed Corp. (CHE) ,CHE,2660000000, 10/30/2014 , Sep 2014 , $1.34 , 1 , $1.4 ,4.48%
Cheniere Energy Partners LP Holdings LLC (CQH) ,CQH,4560000000, 10/30/2014 , Sep 2014 , $0.02 , 1 , $0.02 ,0%
Cheniere Energy Partners LP (CQP) ,CQP,9460000000, 10/30/2014 , Sep 2014 , $-0.37 , 3 , $0.01 ,-102.7%
Cheniere Energy Inc. (LNG) ,LNG,11720000000, 10/30/2014 , Sep 2014 , $-0.3 , 3 , $-0.37 ,23.33%
China Eastern Airlines Corporation Ltd. (CEA) ,CEA,8150000000, 10/30/2014 , Sep 2014 , $n/a , 0 , $1.31 ,n/a
China Petroleum & Chemical Corporation (SNP) ,SNP,85260000000, 10/30/2014 , Sep 2014 , $n/a , 0 , $7.12 ,n/a
Cigna Corporation (CI) ,CI,34510000000, 10/30/2014 , Sep 2014 , $1.81 , 13 , $1.95 ,7.73%
CME Group Inc. (CME) ,CME,31910000000, 10/30/2014 , Sep 2014 , $0.82 , 10 , $0.84 ,2.44%
CNH Industrial N.V. (CNHI) ,CNHI,9240000000, 10/30/2014 , Sep 2014 , $0.11 , 3 , $0.16 ,45.45%
Cohu Inc. (COHU) ,COHU,328710000, 10/30/2014 , Sep 2014 , $0.12 , 2 , $0.38 ,216.67%
Columbia Property Trust Inc. (CXP) ,CXP,3110000000, 10/30/2014 , Sep 2014 , $0.48 , 2 , $0.51 ,6.25%
Columbia Sportswear Company (COLM) ,COLM,3860000000, 10/30/2014 , Sep 2014 , $0.86 , 6 , $0.93 ,8.14%
Commonwealth Business Bank (CA) (CWBB) ,CWBB,, 10/30/2014 , Sep 2014 , $n/a , 0 , $0.71 ,n/a
Community Bankers Trust Corporation. (ESXB) ,ESXB,114820000, 10/30/2014 , Sep 2014 , $n/a , 0 , $0.08 ,n/a
Computer Programs and Systems Inc. (CPSI) ,CPSI,429620000, 10/30/2014 , Sep 2014 , $0.84 , 9 , $0.83 ,-1.19%
Cone Midstream Partners LP (CNNX) ,CNNX,579180000, 10/30/2014 , Sep 2014 , $0.16 , 2 , $0 ,-100%
ConocoPhillips (COP) ,COP,65810000000, 10/30/2014 , Sep 2014 , $1.17 , 9 , $1.29 ,10.26%
Consolidated Communications Holdings Inc. (CNSL) ,CNSL,1120000000, 10/30/2014 , Sep 2014 , $0.23 , 3 , $0.21 ,-8.7%
Control4 Corporation (CTRL) ,CTRL,158710000, 10/30/2014 , Sep 2014 , $0.09 , 1 , $0.11 ,22.22%
